STRING	N1_F	N1_C	N2_F	N2_C	N3_F	N3_C
buichance	1828.57	606.78	250.30	73.12	133.67	24.00
buidened	4675.39	1045.62	1628.65	238.57	369.68	28.83
buiension	3070.76	819.67	727.94	104.75	369.03	38.86
buientive	3373.25	901.56	675.40	125.62	262.95	33.29
buildical	1590.61	517.44	344.42	57.12	185.46	13.00
buildred	4408.15	1006.12	1790.72	235.57	625.86	34.50
buildren	3880.47	899.50	910.47	87.86	520.72	4.17
buitaign	3687.96	939.00	276.51	50.00	94.30	5.00
buitinic	2847.31	676.12	511.28	105.43	94.25	11.83
bultination	1464.18	571.18	787.99	207.20	542.04	123.56
bureatening	1245.92	628.82	296.02	184.80	134.74	85.44
burpensative	646.72	333.17	240.95	87.36	110.65	36.50
burposonable	457.30	260.50	105.71	43.36	58.79	20.90
burposonment	356.43	262.00	72.14	29.64	34.79	13.30
burposterist	403.45	279.17	45.14	40.36	17.01	12.00
burreasional	436.10	219.33	134.35	29.45	76.90	6.80
burrouration	672.09	355.67	371.43	128.36	256.92	74.90
burvance	2975.83	684.12	539.79	73.14	229.07	16.83
busbated	4384.39	1021.88	1466.53	269.00	272.64	59.00
busceptical	661.55	337.09	148.11	62.90	34.00	16.22
buscular	2278.71	598.50	194.83	50.14	64.78	9.00
busicies	5707.10	1579.00	770.04	269.14	202.97	38.17
busiliately	1239.12	553.36	362.26	132.80	115.40	18.78
businesting	1288.35	612.91	461.37	231.60	169.32	107.89
busingboary	578.76	316.27	52.24	30.30	17.49	7.44
busition	4170.03	950.62	1145.84	145.43	618.38	40.00
buspentricks	444.81	322.58	50.14	28.18	20.06	6.60
buspitectual	478.55	234.00	93.72	28.55	32.54	5.50
bustaing	4750.91	1227.50	1853.99	440.14	985.18	221.50
bustivation	1464.33	562.18	747.02	204.70	488.59	117.67
buttetplain	703.00	327.09	46.60	28.20	6.43	5.00
calcutraphed	437.19	303.42	72.48	55.64	17.24	8.80
cambretes	3265.33	1187.78	610.12	246.25	48.27	33.43
cambritor	2335.60	705.33	172.34	78.62	42.08	13.29
camiling	5150.34	1328.00	1867.91	487.00	1039.55	254.83
camitive	4508.64	1078.62	736.72	140.57	201.18	24.00
camocheares	915.63	614.36	101.93	106.10	13.92	5.44
camonicated	942.76	535.73	224.92	146.00	89.08	56.44
canagerate	1484.77	625.00	208.64	107.78	87.48	30.25
candened	5110.87	1180.75	1692.86	293.57	368.44	46.67
candiculably	682.29	309.75	227.33	84.91	93.97	20.70
candievand	1801.45	693.60	177.15	65.56	61.61	12.12
canducted	2994.53	937.67	1012.69	255.75	296.57	58.00
cangerity	3451.23	1018.00	608.37	180.38	209.14	55.43
cangesses	3421.42	1218.67	643.35	243.38	194.64	48.57
canguage	2932.57	781.62	331.88	93.00	139.16	17.67
canisfactual	574.35	270.58	104.65	29.82	41.06	4.30
canistry	3552.86	881.12	522.62	115.71	181.29	19.00
capabitarist	580.25	327.00	46.16	41.36	16.66	12.80
capablighted	427.13	275.92	77.93	55.00	29.53	14.30
caparrations	692.17	467.42	203.92	116.55	160.27	82.40
capatiorming	622.61	380.33	115.79	103.82	58.12	49.40
capironally	955.50	475.91	192.46	94.80	74.35	26.00
capironment	1031.02	465.27	260.66	51.10	177.76	19.89
capiropment	1020.46	449.09	275.62	47.60	190.90	19.56
capitatund	2213.40	757.40	285.20	88.67	78.40	15.88
capiteence	1803.36	607.50	421.90	88.89	233.33	26.50
capiteracy	1651.70	611.30	173.57	82.78	57.72	18.75
capitionshed	497.03	302.75	119.00	51.36	56.94	8.70
capitively	1912.97	676.20	370.10	113.22	118.90	19.75
capituations	639.86	448.33	196.95	111.91	153.18	79.90
caposing	4792.36	1246.75	1792.81	436.57	949.26	221.17
cappence	3472.06	753.50	712.20	86.71	337.73	19.67
capplict	3689.69	1010.25	430.15	117.71	94.51	11.67
capposed	4499.65	1064.38	1356.39	238.57	209.99	21.17
carawling	3516.13	1132.00	1125.39	404.38	577.74	194.86
carectial	3597.54	989.78	809.85	184.38	251.93	28.57
cargarable	1618.76	671.80	345.73	124.00	167.64	48.12
carnifer	4366.46	1120.62	534.20	159.14	45.89	10.00
carocrage	2508.68	805.67	247.75	100.12	69.79	18.71
carrinate	2895.88	967.22	390.09	190.38	112.21	50.57
cartantly	2826.31	891.22	551.21	160.00	130.91	27.14
carthwerates	604.10	404.92	150.34	106.27	63.42	36.40
carticulably	695.15	323.67	282.24	88.91	149.51	21.50
carticularly	698.69	318.92	273.70	72.27	175.71	8.90
cartigancy	1686.71	658.60	316.03	97.22	100.56	20.38
cassecten	3121.68	951.78	481.97	137.50	134.05	17.43
cassessive	2173.22	740.70	427.74	90.00	221.01	31.12
catenation	2657.55	838.40	1038.83	236.78	608.58	113.12
caterely	4231.77	1021.88	989.07	171.57	248.04	28.67
catifesses	1926.95	941.70	315.75	187.22	43.88	32.50
ceautiful	2527.12	660.67	361.60	58.12	116.28	6.57
celationally	671.38	353.75	222.98	86.55	120.32	31.20
celevidual	1615.31	518.60	263.07	40.22	124.00	7.00
celignation	1583.06	628.82	752.36	204.90	516.15	122.00
cellbously	1443.47	551.70	288.28	104.44	44.61	24.38
celustaged	2012.35	785.60	437.25	130.44	72.08	11.75
cendidened	2068.21	757.70	508.27	149.33	116.53	16.75
cenditaged	2134.43	825.60	412.93	136.33	75.85	13.00
cenerfully	2053.59	656.00	511.88	133.67	114.45	30.00
ceneylesons	1185.36	672.91	142.43	80.90	65.77	31.78
censtable	3050.13	816.33	357.42	97.75	142.88	38.71
centinality	1495.38	654.91	269.23	82.80	135.48	31.00
cerferent	3717.56	1032.33	857.07	121.38	425.64	25.86
cerikance	2877.78	810.56	388.58	83.75	163.80	23.14
cermisible	1966.01	691.30	295.28	93.78	135.67	31.75
cermsorks	2498.58	951.67	163.58	54.50	45.85	6.57
cerracher	3032.62	944.11	330.18	113.50	76.28	15.14
cerrenced	3907.74	1113.44	961.69	206.62	116.27	16.14
cerritted	4143.41	1184.44	1113.24	255.25	332.39	51.29
cerspiraties	873.46	542.00	251.79	141.82	113.57	52.00
certaners	3525.55	1239.22	550.07	179.88	212.77	48.86
cervocatory	1180.13	555.45	233.94	95.50	29.77	24.44
cesessary	3182.08	852.56	410.19	78.88	151.23	13.29
chairmer	4303.04	997.75	633.20	145.71	85.27	16.50
chalication	1473.04	584.82	724.60	211.90	497.79	128.11
chalistre	2620.48	755.00	306.74	82.38	74.48	15.43
chaliting	4023.97	1121.67	1490.60	422.12	666.89	211.57
chaliture	2712.27	739.67	390.13	79.88	142.34	18.71
chamination	1520.25	578.55	778.71	207.40	544.13	125.56
champable	2159.31	621.89	271.06	79.88	140.79	36.00
champiculary	398.21	227.75	39.40	22.64	12.89	5.30
chanding	4610.28	1165.00	1971.73	463.57	1075.80	239.50
chanqued	4113.80	949.88	1313.13	223.14	55.12	14.50
chansferous	726.36	467.45	91.97	47.70	39.79	17.11
characting	2430.01	893.40	854.26	347.67	405.56	177.50
charaction	2322.10	731.20	937.47	191.00	604.86	86.75
charanied	4012.79	1180.33	1004.07	249.38	112.93	22.14
charature	2670.46	729.67	428.05	91.12	145.80	18.43
charching	3515.39	996.00	1184.93	363.62	695.23	191.43
chariengs	2583.55	939.44	304.88	98.38	79.93	25.29
charloted	2907.43	918.33	931.78	228.75	240.02	48.57
charning	4827.13	1226.12	1896.47	456.57	998.75	231.50
charperes	2906.79	1090.67	491.13	215.88	100.09	33.29
charressary	799.76	410.27	78.77	37.80	41.88	11.33
charteres	3216.59	1137.67	532.63	228.50	123.24	40.71
chartime	4161.24	1010.62	697.35	136.71	103.17	25.00
chartles	4794.86	1379.12	727.91	267.43	114.74	46.00
chartonal	2046.58	574.44	307.71	72.75	72.39	15.29
chatered	5042.35	1131.38	1806.14	303.14	422.89	75.33
chatersing	2439.19	886.80	746.08	303.44	349.94	145.25
chatever	4168.03	984.00	884.54	158.00	263.51	18.50
chauticable	853.35	422.36	167.34	79.30	96.95	38.44
chauviturs	1726.85	755.20	203.12	79.56	40.06	10.50
chemican	3034.18	634.00	519.82	85.71	179.79	16.00
chemined	5102.28	1082.00	1586.44	265.86	291.02	39.83
chemiture	2620.06	689.22	397.52	61.38	137.89	14.71
chemselves	1913.55	848.10	499.30	148.00	307.18	8.88
cherhouse	1848.72	623.67	205.12	63.00	47.43	14.86
childhold	2214.29	625.78	162.82	44.75	61.25	8.14
childing	4645.32	1134.75	2164.92	442.43	1345.02	225.83
childred	4659.09	1005.50	1978.19	255.86	796.38	39.17
childres	4680.68	1269.88	1288.66	246.71	633.02	19.00
chilinal	3352.04	677.25	1032.62	120.71	407.78	19.67
chillogue	1761.51	552.11	151.40	44.38	35.45	9.86
chilward	3192.23	753.62	544.46	78.00	261.89	16.67
chinkely	3126.63	777.62	825.03	138.43	246.33	21.00
chinlate	3188.15	797.00	581.20	124.43	219.66	36.00
chitaurated	765.49	492.27	203.88	137.40	80.43	53.44
chlonology	1278.45	469.20	114.58	39.22	60.52	8.88
cholinelm	2292.44	731.44	298.68	123.62	38.26	30.14
choulable	2212.06	642.78	321.97	90.88	162.25	33.71
choustry	2999.61	676.88	557.80	81.43	172.10	11.67
chranged	4647.30	1063.12	1405.86	245.71	80.75	16.00
chreement	3479.63	942.78	688.32	95.75	341.31	30.86
chressary	2763.65	760.11	395.14	81.00	166.26	13.86
chriatence	1691.75	571.90	411.97	89.33	218.09	27.25
chricultured	435.44	276.33	89.24	44.45	41.18	8.30
chrietans	3912.92	1219.89	438.38	108.88	138.68	17.43
chrimated	3206.93	965.22	990.55	265.12	310.71	83.14
chrinning	3894.02	1098.00	1228.46	367.00	673.36	183.86
chrisfaction	732.63	359.33	326.45	96.27	211.68	46.10
churself	2720.63	720.12	358.80	61.57	114.32	8.33
churthesis	1356.19	667.30	51.30	36.33	14.83	6.25
cightlent	2770.05	831.67	502.63	89.38	233.92	33.43
cightments	1521.27	707.20	228.79	84.56	84.89	34.25
cigreance	2687.87	756.67	371.93	79.62	145.79	24.14
cirewrities	1586.75	861.73	367.84	195.30	89.18	42.89
civiatecting	684.04	420.75	220.73	138.36	81.06	68.00
cividing	4789.33	1169.75	1697.50	417.00	978.65	224.67
civilarstion	672.79	347.33	293.79	92.18	186.64	42.70
civiltritive	642.22	361.17	166.95	66.45	44.28	13.60
civirminally	612.50	339.92	164.84	83.91	71.79	33.70
civironmener	419.54	257.42	73.03	28.18	29.73	6.20
civirosexual	381.25	201.58	54.92	16.18	16.44	1.70
clabilles	2918.30	1141.56	406.13	201.25	58.35	26.71
clactrian	3093.62	835.67	359.05	117.00	94.58	19.29
clamistedly	823.10	402.82	150.77	83.70	25.28	11.78
classhished	755.34	442.18	149.01	80.30	33.73	12.00
clatection	2429.82	767.20	957.60	191.33	621.28	84.62
clatensus	2767.35	975.44	272.29	88.75	48.53	12.57
clautiour	2177.73	649.11	449.33	86.00	167.63	21.71
clavountly	1351.29	556.80	289.62	93.56	75.73	17.88
cleaking	4613.43	1178.12	1830.40	441.14	1030.70	237.17
cleezing	4840.12	1182.25	1675.37	420.14	896.46	217.00
clentior	3939.88	971.88	823.65	138.00	256.04	26.33
clignall	2715.33	675.25	182.27	65.71	48.18	11.83
clughing	4195.86	1109.12	1766.48	431.57	1046.50	227.50
cocisions	3890.36	1222.89	711.97	148.50	218.16	36.57
cocurres	5280.89	1387.25	1042.96	270.29	119.64	18.33
coeffictions	650.90	433.25	256.08	123.00	133.51	66.40
cointainate	978.99	473.09	222.37	90.50	53.16	18.44
cointrament	1164.99	517.27	399.59	91.70	160.82	20.33
cointrysion	1164.56	486.82	460.73	113.60	189.31	35.56
coistrite	3794.38	1025.11	689.54	176.25	89.65	16.00
coldevered	1883.95	707.20	584.77	162.56	119.49	17.75
coldital	3429.65	771.38	676.45	112.14	93.58	10.50
coliance	4044.99	848.88	823.13	129.57	275.73	22.83
colicating	2736.18	965.50	1104.77	410.89	433.82	203.12
colieval	3499.78	715.12	853.04	111.43	160.82	12.50
colineering	1264.50	636.45	385.00	216.90	152.20	89.56
colivated	3530.72	999.44	1311.33	303.75	328.69	85.14
colldontly	1543.65	627.10	520.07	146.11	103.25	21.75
collectivity	692.28	372.83	135.97	64.18	28.20	16.60
colleculate	825.37	399.45	200.46	84.00	39.79	19.56
collinging	2341.45	857.40	741.99	314.44	281.41	136.50
colorprially	643.19	361.50	228.04	108.82	56.61	30.80
coloures	4980.59	1390.25	1111.69	294.29	186.69	33.00
colusionship	442.18	228.33	177.23	49.00	71.37	8.80
colyurbation	759.72	359.00	424.78	139.64	243.62	69.60
comainal	3779.55	784.25	975.63	133.14	276.55	20.17
combides	4972.09	1363.50	879.59	259.14	150.99	23.50
combinalitic	497.25	280.58	131.53	60.64	29.32	15.90
combinatrial	630.06	333.58	191.20	81.73	32.79	13.50
combinement	1129.65	460.18	422.92	88.30	213.24	28.78
comblers	3802.60	1241.00	765.14	250.86	248.39	98.50
combodid	3285.89	715.50	406.36	88.00	93.03	13.33
comediate	3387.33	885.56	846.92	154.75	351.60	47.86
comedinly	3337.19	808.11	1006.57	152.50	340.71	18.14
comedins	5694.31	1544.00	1414.47	333.43	230.73	37.50
comellection	808.01	391.08	424.43	126.73	229.13	54.20
comesses	5198.83	1402.25	886.31	270.86	169.95	41.17
comestigency	577.26	308.92	187.87	72.09	51.03	17.10
cometable	3479.12	827.44	981.77	138.75	508.20	46.29
comething	4613.19	1134.00	1920.84	397.12	1209.13	187.43
cometical	3150.29	719.44	1228.68	132.62	638.64	28.57
cometimen	3918.54	972.33	1083.16	123.00	529.54	24.71
cometion	4779.22	1062.25	1280.85	187.43	522.43	46.67
cometioup	3096.85	741.67	1140.53	135.00	532.88	31.00
cometious	3767.93	1096.89	1198.17	148.62	594.32	45.29
comewhers	3379.51	1040.22	922.96	164.50	415.21	56.43
comforage	2803.56	717.78	680.68	105.88	152.47	21.00
comforantly	1154.32	532.45	371.51	134.80	105.27	27.33
comformance	927.96	399.45	296.12	81.00	139.78	23.78
cominality	2300.48	795.20	499.23	138.67	173.00	41.38
cominnise	3812.72	1020.00	800.42	139.50	202.68	23.14
commaniewed	953.30	482.91	279.02	109.80	57.35	14.56
commating	4384.56	1124.44	1958.00	463.12	859.94	231.71
commations	2260.24	953.90	583.40	166.78	289.83	69.50
commedicance	602.27	287.42	188.34	75.36	70.67	27.70
commensive	2292.74	726.20	567.87	119.44	184.08	32.75
commentently	652.78	352.67	254.52	105.36	68.15	26.20
commentivian	667.06	340.00	159.09	68.73	48.43	21.70
commentrably	673.61	339.42	281.25	115.18	82.93	29.90
commerence	1933.34	601.10	743.48	140.22	357.24	40.50
commertely	2336.85	741.40	712.25	164.56	218.46	28.38
commetly	3523.51	776.62	793.29	146.14	174.94	20.33
commetrable	992.03	465.45	292.60	109.80	123.14	40.44
commidilly	1845.72	619.10	623.46	150.22	196.43	33.38
comminalized	547.13	339.92	165.42	89.91	40.02	28.80
commincial	2019.48	643.30	533.31	109.44	194.93	25.38
comminerable	638.48	314.00	208.70	82.64	87.88	32.10
commissfully	577.48	282.25	238.32	97.91	65.39	27.20
commissive	2248.36	695.70	652.34	119.00	286.49	38.75
commistand	2297.82	733.30	522.96	108.11	223.28	24.62
commodative	1408.28	568.00	592.76	181.90	251.75	71.33
commodulish	902.67	420.45	207.41	76.80	62.53	15.78
commonative	1490.75	589.73	656.34	194.80	302.61	79.11
commonctions	632.16	441.67	274.92	134.18	151.48	74.50
commonderous	480.37	334.08	119.56	60.27	26.52	16.10
commonweally	595.58	318.33	242.75	107.64	78.23	35.40
commulsort	1514.24	514.90	358.63	88.89	125.75	19.12
communced	3401.02	893.11	1262.87	214.88	290.78	26.71
communciable	567.55	301.08	169.49	70.82	62.73	27.80
communizing	1284.77	586.91	372.38	207.50	171.19	103.67
communted	3570.19	953.56	1471.46	271.50	459.72	59.29
communtment	1044.36	440.73	396.51	85.00	207.07	30.11
comorded	4999.68	1103.25	1647.30	273.86	239.81	25.00
comorman	3218.45	694.00	607.36	121.29	148.08	23.33
comormature	1255.96	494.09	440.45	122.20	141.69	20.11
comouren	4423.84	991.12	936.19	151.86	286.53	26.33
compagements	528.22	323.33	202.21	71.18	83.41	24.90
compaguents	922.68	502.27	299.03	104.20	132.27	35.11
compailing	2485.22	900.90	840.73	325.78	401.81	155.88
compainaire	1218.50	553.82	224.27	71.00	76.40	18.00
compances	3645.40	1176.33	953.47	241.50	234.25	33.71
companist	3466.34	959.11	852.93	175.75	238.71	32.14
comparately	1370.06	581.73	540.94	182.50	188.40	36.11
comparation	1614.60	617.64	908.89	248.50	577.16	134.56
comparations	667.69	464.92	297.21	147.45	175.24	90.30
comparatrie	1162.78	473.45	408.11	123.40	121.30	25.89
comparchnic	728.94	326.27	217.79	71.10	80.87	18.11
compathered	865.58	456.91	321.99	120.50	96.94	24.00
compathette	901.67	408.27	240.71	79.80	83.24	19.00
compenscents	630.09	352.75	195.20	73.00	62.95	22.00
compention	2696.10	783.10	1186.31	235.22	641.85	92.25
compentions	1257.08	680.55	433.80	163.70	240.97	82.56
comperation	1664.55	642.18	942.46	260.90	600.61	137.11
comperenity	1341.19	602.18	387.71	116.50	164.04	28.44
comperesons	1199.08	650.45	356.99	134.70	158.50	43.22
compersation	868.41	401.33	487.23	154.27	289.69	77.90
compervative	752.50	372.83	351.01	121.73	145.40	44.50
competaingly	667.60	366.83	229.47	103.09	54.72	23.20
competicity	1340.25	585.27	369.57	99.80	153.83	29.56
competional	948.99	407.55	367.24	92.30	182.77	23.33
competively	1126.78	507.27	405.53	136.60	159.63	36.33
competplate	955.28	403.09	275.81	86.40	122.56	29.22
competrated	1041.12	569.55	406.09	182.40	166.76	67.89
competriness	608.18	430.33	157.37	103.00	41.48	45.80
complainal	1724.96	584.80	534.94	115.22	191.14	25.75
complaingly	1012.80	482.36	314.57	136.60	92.15	35.11
complaring	2433.47	901.50	892.81	344.56	429.90	164.88
complartely	1185.23	534.64	338.89	128.90	125.68	27.00
complatees	2526.36	1067.50	750.14	251.56	198.96	30.50
complating	2706.60	942.90	1206.96	417.44	568.01	217.25
complations	1177.46	668.00	421.27	170.90	249.50	94.11
complatized	949.92	527.55	367.97	169.20	114.12	51.67
complefiece	920.07	425.00	230.01	74.50	76.81	16.56
complences	2030.20	954.80	655.33	228.67	208.63	37.25
complening	2417.29	902.70	880.75	337.44	434.67	158.00
complented	1965.97	801.30	777.66	244.00	276.42	60.00
complescions	624.90	429.00	227.04	111.36	104.66	54.90
complesses	2114.63	940.50	633.57	232.67	211.92	52.25
complevable	920.34	419.36	290.42	100.60	135.59	39.67
complially	1960.08	691.70	713.71	174.33	306.13	47.88
compliation	1633.19	621.64	895.14	241.70	568.90	130.56
componalism	1196.85	521.64	327.31	103.80	125.11	28.78
componsible	1023.98	443.09	323.46	96.70	147.66	29.44
comportance	1016.57	445.91	337.66	95.40	143.32	29.78
comportion	2563.45	757.30	1187.71	221.33	658.30	87.12
comportive	2350.31	760.10	751.49	173.78	242.17	38.12
composary	2772.80	720.11	770.62	117.25	253.35	26.00
composophy	1403.46	479.30	385.08	81.89	151.71	20.38
compresting	1548.81	675.18	626.33	273.90	231.71	121.44
compretible	1101.16	492.64	323.84	114.30	117.38	29.22
conalizatent	737.40	380.67	296.43	103.36	132.47	31.90
conatior	4448.82	1099.50	1101.81	193.43	384.94	47.17
concedent	3510.22	943.22	968.82	142.38	427.68	46.86
conceful	2762.68	647.00	533.25	107.00	230.45	32.33
conceivocal	775.50	366.82	242.47	84.00	87.55	29.56
concellem	3125.04	916.00	595.73	135.00	233.19	41.57
concemangly	1103.49	524.64	325.62	142.20	89.12	38.22
concendated	1024.03	563.82	366.39	180.80	149.96	68.78
concendence	933.72	410.09	297.71	106.80	128.02	39.11
concenicans	1244.96	665.45	313.82	116.70	112.10	32.00
concenscians	714.94	444.33	224.40	85.91	92.04	25.10
concentatief	825.56	443.58	395.46	142.18	190.13	57.10
concentation	908.40	421.00	531.65	167.82	345.34	91.80
concentents	1122.37	605.64	327.25	127.20	152.63	48.33
concentition	883.23	412.33	477.37	148.09	281.56	67.50
concentment	1155.47	510.18	424.10	105.00	237.15	43.78
conceraging	1456.07	688.00	445.38	235.40	198.20	104.67
concerement	1164.42	523.09	453.09	116.90	246.04	44.89
concerent	3712.24	1006.89	1141.26	182.00	524.78	50.86
conceries	4860.20	1506.56	1203.37	349.25	427.12	95.14
concesences	1098.05	687.73	337.01	168.10	134.51	38.33
conching	4961.44	1258.88	2125.97	496.29	1204.46	254.83
concimed	5042.85	1171.75	1477.90	274.57	178.34	28.67
conclardents	578.21	349.17	237.61	79.18	122.14	30.30
conclopment	1007.66	438.91	444.17	94.40	270.65	38.89
conclusible	942.21	448.91	283.35	99.70	131.53	36.78
conclusness	960.53	582.73	222.18	128.10	102.31	67.56
conclustes	2129.32	969.70	673.21	261.22	191.27	59.88
conclutive	2299.68	758.50	750.01	174.33	256.01	43.12
concomfors	1627.28	762.80	443.88	135.67	157.37	35.75
concring	5236.46	1308.50	2115.08	499.71	1074.33	244.17
conctration	1641.62	654.73	915.68	258.70	577.99	143.78
condaged	4834.26	1128.25	1529.51	290.43	200.47	39.50
condaurated	904.60	544.64	370.57	186.90	145.70	73.22
condbrating	1569.45	707.64	775.73	332.60	370.75	178.00
condened	5350.81	1174.00	1944.22	316.57	491.61	51.83
condents	4193.01	1165.62	1020.20	191.71	425.60	46.00
conderent	3621.59	995.89	1129.36	190.50	516.23	53.14
conderies	4769.55	1495.56	1191.47	357.75	418.57	97.43
condident	3286.34	933.33	986.88	155.12	440.72	47.29
condinest	2845.12	892.67	721.69	284.25	253.17	122.43
condisonment	563.70	317.75	217.27	74.36	105.40	29.20
conditaged	2127.37	811.60	719.47	194.67	216.32	34.88
conditific	1533.70	541.30	527.49	129.22	218.92	29.75
conditment	2214.48	709.40	880.99	143.11	515.59	54.12
conditure	3123.67	815.44	741.70	132.25	292.89	37.57
condmatte	2733.57	796.00	627.81	173.88	197.96	33.00
condowed	4692.28	1085.62	1513.17	273.00	217.28	32.17
condscaph	2006.47	585.11	511.19	111.75	195.21	30.14
condscast	2397.21	727.89	561.67	151.38	203.69	29.57
conefity	4569.34	1097.38	697.51	141.00	291.01	38.83
conertans	4430.80	1308.00	922.34	193.00	311.50	43.14
conferation	1644.46	651.64	919.75	265.10	585.60	144.11
conferical	1730.69	579.30	640.40	143.89	253.33	44.12
conferists	2036.53	887.90	585.35	166.00	234.69	48.62
conficals	3225.48	1046.44	623.32	130.00	250.03	38.86
confication	1615.99	628.36	870.90	253.30	552.59	145.89
conficient	2210.57	761.70	775.50	150.00	371.07	49.88
conficitly	1971.44	704.40	672.90	167.89	226.05	39.62
confiction	2636.78	771.50	1292.39	242.78	735.63	100.38
conficularly	735.11	319.83	367.17	102.55	202.12	23.30
confirmas	3057.73	983.56	518.05	100.50	186.29	28.71
confirmes	3726.21	1216.11	818.23	230.62	229.71	31.00
confissness	1024.18	593.36	234.16	134.30	97.48	67.56
confitutions	757.82	458.67	338.51	138.36	218.28	80.40
confliculli	794.97	377.00	244.14	92.00	82.48	26.22
confrology	1691.83	562.20	439.84	95.00	206.48	32.88
confrosing	2562.63	873.30	928.46	320.22	422.32	154.00
confulus	3112.68	1015.75	484.61	106.86	172.60	25.33
confuside	3424.09	879.67	576.27	118.12	196.74	35.43
congellously	608.07	322.33	261.47	118.55	100.78	46.70
